title,gpt_label
Ron DeSantis Drives Another Stake Through the Heart of CRT in Florida,<POLITICAL INFLUENCER>
DeSantis introduces  Stop WOKE Act  against critical race theory,<POLITICAL INFLUENCER>
How DeSantis Is Tackling Critical Race Theory in Florida,<POLITICAL INFLUENCER>
Districts Have  Unprecedented  Funds to Teach CRT Via Social -- Emotional Learning,<EDUCATIONAL PRACTITIONER>
Gov . DeSantis rolls out  Stop Woke Act  targeting critical race theory,<POLITICAL INFLUENCER>
DeSantis pushes bill targeting critical race theory in schools,<POLITICAL INFLUENCER>
DeSantis Unveils  Stop WOKE Act  Targeting Critical Race Theory – NBC 6 South Florida,<POLITICAL INFLUENCER>
Gov . Ron DeSantis moves to stop CRT in schools and the workplace,<POLITICAL INFLUENCER>
DeSantis adds fuel to critical race theory fight,<POLITICAL INFLUENCER>
Tag : critical race theory – NECN,<NONE/OTHER>
DeSantis unveils legislation to let parents sue schools that teach critical race theory,<POLITICAL INFLUENCER>
Florida Gov . Ron DeSantis proposes ban on critical race theory in K - 12 schools,<POLITICAL INFLUENCER>
DeSantis introduces Stop WOKE Act to ban CRT in schools and businesses,<POLITICAL INFLUENCER>
DeSantis Proposes Law Based on Texas Abortion Ban That Would Target Teaching of Critical Race Theory in Florida,<POLITICAL INFLUENCER>
Governor DeSantis Announces Legislative Proposal to Stop W . O . K . E . Activism and Critical Race Theory in Schools and Corporations,<POLITICAL INFLUENCER>
"DeSantis Pushes Legislation to Ban State Funding Where CRT Taught , Used in Training",<POLITICAL INFLUENCER>
"Gov . DeSantis introduces  Stop WOKE Act  targeting CRT training by schools , corporate America",<POLITICAL INFLUENCER>
DeSantis targets critical race theory with bill that evokes Texas abortion bounties,<POLITICAL INFLUENCER>
"Teachers , Parents Challenge New Hampshire Anti - CRT Legislation In Federal Lawsuit",<IMPACTED ACTOR>
DeSantis Stop WOKE Act Lets Parents Sue Schools for CRT,<POLITICAL INFLUENCER>
"Ron DeSantis Alleges Critical Race Theory , Equity Training are  Cottage Industries  ",<POLITICAL INFLUENCER>
  A low simmer : Vermont critical race theory backlash isnt over,<POLITICAL INFLUENCER>
Gov . DeSantis Introduces  Stop WOKE Act  to Fight Critical Race Theory in Schools,<POLITICAL INFLUENCER>
DeSantis says  Stop WOKE Act  allows parents to sue schools for teaching CRT,<POLITICAL INFLUENCER>
"Ron DeSantis invokes MLK as he introduces Stop Woke Act targeting critical race theory at schools , work",<POLITICAL INFLUENCER>
"DeSantis : Critical race theory is  crap , vows to fight it",<POLITICAL INFLUENCER>
FLORIDA SAYS  NO : DeSantis Unveils  Stop WOKE Act  to Remove CRT from  Schools and Workplaces  ,<POLITICAL INFLUENCER>
"DeSantis amps up rhetoric against critical race theory , woke culture in school , at work",<POLITICAL INFLUENCER>
DeSantis : Critical race theory is,<POLITICAL INFLUENCER>
Gov . DeSantis unveils  Stop W . O . K . E . Act  in challenge to CRT,<POLITICAL INFLUENCER>
"Death threats and doxxing : The outcomes of mask mandate , critical race theory fights in Fort Worth",<IMPACTED ACTOR>
Death threats and doxxing : The outcomes of mask mandate and critical race theory fights at a Texas school board,<POLITICAL INFLUENCER>
Controversial Critical Race Theory pledged to be taught by two Wheaton teachers by week ending Nov . 27,<EDUCATIONAL PRACTITIONER>
"Calling it  state - sanctioned racism , DeSantis seeks ban of critical race theory in schools , workplaces | Sunshine State News",<POLITICAL INFLUENCER>
Letter : Say no to teaching Critical Race Theory,<IMPACTED ACTOR>
WATCH : DeSantis introduces the  Stop Woke Act  to ban CRT in schools – The Right Scoop,<POLITICAL INFLUENCER>
New Hampshire Teachers Union Sues to Lift Public School CRT Ban,<EDUCATIONAL PRACTITIONER>
Bad For Business : How  Critical Race Theory  Bans Are Limiting American Progress,<NONE/OTHER>
Florida Gov . Ron DeSantis touts bill targeting critical race theory,<POLITICAL INFLUENCER>
Ted Cruz new e - book on Critical Race Theory argues that people seeking equity in the US are really calling for  discrimination  against white people . ,<POLITICAL INFLUENCER>
We read Ted Cruz new e - book on Critical Race Theory . He argues that seeking equity in the world is really calling for  discrimination  against white people . ,<POLITICAL INFLUENCER>
DeSantis targets critical race theory again,<POLITICAL INFLUENCER>
Ted Cruz new e - book on Critical Race Theory argues that seeking equity in the US is really calling for  discrimination  against white people,<POLITICAL INFLUENCER>
Here What in Ted Cruz Ebook on Critical Race Theory,<POLITICAL INFLUENCER>
FEA responds to call by Gov . DeSantis to ban critical race theory,<POLITICAL INFLUENCER>
DeSantis to introduce critical race theory legislation,<POLITICAL INFLUENCER>
Florida Teachers Shred Gov . Ron DeSanti Bonkers Attempt to Outlaw Critical Race Theory in Schools,<POLITICAL INFLUENCER>
Artist Jonathan Harri critical race theory painting goes viral,<NONE/OTHER>
Tag : critical race theory – NBC Bay Area,<NONE/OTHER>
Gov . Ron DeSantis targets critical race theory in schools,<POLITICAL INFLUENCER>
Gov . DeSantis adds fuel to the fight over critical race theory in Florida classrooms,<POLITICAL INFLUENCER>
"DeSantis targets critical race theory , echoes Texa abortion ban",<POLITICAL INFLUENCER>
Tag : critical race theory – NBC 5 Dallas - Fort Worth,<NONE/OTHER>
Gov . DeSantis : Critical Race Theory Is  Elite - Driven Phenomenon  and  Cultural Marxism  ,<POLITICAL INFLUENCER>
DeSantis promotes  Stop WOKE Act  to battle critical race theory,<POLITICAL INFLUENCER>
Florida v . Critical Race Theory | City Journal,<POLITICAL INFLUENCER>
"DeSanti  Stop WOKE Act  would ban critical race theory from schools , workplaces – 850 WFTL",<POLITICAL INFLUENCER>
"Watch : DeSantis Introduces  Stop WOKE  Act , Says CRT Is  Elite - Driven Phenomenon  ",<POLITICAL INFLUENCER>
"Teachers , parents challenge New Hampshire anti - CRT legislation in federal lawsuit",<IMPACTED ACTOR>
Florida Gov . Ron DeSantis Unveils Legislation Banning Critical Race Theory Teachings in Schools ; Says the Concept Is  Crap  ,<POLITICAL INFLUENCER>
DeSantis Enlists Parent Vigilantes in Escalation of CRT Culture War | History News Network,<POLITICAL INFLUENCER>
Florida Gov . Ron DeSantis quotes Martin Luther King Jr . while proposing a bill that allows parents to sue schools that teach critical race theory,<POLITICAL INFLUENCER>
Ron DeSantis Unveils Bill Allowing Lawsuits Over Critical Race Theory,<POLITICAL INFLUENCER>
DeSantis Hypes His Anti - Critical Race Theory Bill by Quoting Martin Luther King,<POLITICAL INFLUENCER>
Florida DeSantis pitches  Stop WOKE Act  as in  Wrongs to Our Kids and Employee to banish perceived influence of critical race theory from schools and workplaces,<POLITICAL INFLUENCER>
DONT TREAD ON FLA : DeSantis  Stop WOKE Act  Will Let Parents Sue Schools Over CRT,<POLITICAL INFLUENCER>
Lara Trump applauds Gov . DeSantis : Many parents didnt know their kids were learning critical race theory,<POLITICAL INFLUENCER>
Teachers Union Fights Anti - Critical Race Theory Law in New Hampshire,<EDUCATIONAL PRACTITIONER>
"As parents protest critical race theory , students fight racist behavior at school",<IMPACTED ACTOR>
DeSANTIS SAYS ENOUGH : Florida Gov Unveils Bill That Lets Parents Sue School Districts Over CRT,<POLITICAL INFLUENCER>
Lview school board hears CRT concern « The VW independent,<POLITICAL INFLUENCER>
Massachusetts Teacher Fired for Anti - CRT Posts Running for State Senate,<POLITICAL INFLUENCER>
Dean of FAMU College of Law explains what critical race theory and equity training actually are - Central Florida News,<EDUCATIONAL PRACTITIONER>
I support one bill by critical race theory crowd in Pennsylvania,<POLITICAL INFLUENCER>
DeSantis announces  Stop WOKE Act  bill that would let parents sue over critical race theory - Central Florida News,<POLITICAL INFLUENCER>
DeSantis Adds Fuel to Critical Race Theory Fight,<POLITICAL INFLUENCER>
"Letters to the Editor : Dec . 16 : GOP and COVID , Critical Race Theory , gas prices , Fox News",<POLITICAL INFLUENCER>
Florida Governor Proposes Law to Ban CRT in Schools,<POLITICAL INFLUENCER>
INSANE : MSNBC Host Thinks DeSantis Wants to Codify White Supremacy by Banning CRT,<POLITICAL INFLUENCER>
"Some in NJ dont want critical race theory in schools , but is it ? ",<IMPACTED ACTOR>
SPEAKING WITH RON DESANTIS The Florida governor unveils an ambitious anti - CRT agenda . Chris Rufo,<POLITICAL INFLUENCER>
"Opinion : Michigan divided on race , critical race theory in schools",<IMPACTED ACTOR>
DeSantis  Stop W . O . K . E . legislation would make teaching CRT in Florida classrooms  illegal : Rufo,<POLITICAL INFLUENCER>
DeSantis suggests parents should be allowed to sue schools that teach critical race theory,<POLITICAL INFLUENCER>
Why DeSanti bold critical race theory move matters to all of us,<POLITICAL INFLUENCER>
Watch : MSNBC Declares DeSanti Anti - CRT Legislation Is  New Effort To Codify White Supremacy  ,<POLITICAL INFLUENCER>
Opinion : Critical race theory only the latest wedge issue in education,<POLITICAL INFLUENCER>
Black Artist Jonathan Harris Raises Conversation With His Powerful Critical Race Theory Painting,<NONE/OTHER>
  Biden brings CRT to medicine ? HHS to offer bonuses to doctors who create  anti - racism plans  ,<POLITICAL INFLUENCER>
"Even in Blue States , Critical Race Theory Panic Is Spreading",<NONE/OTHER>
"The Daily Show made a short , Hallmark - style Christmas special featuring school boards , CRT , and love",<POLITICAL INFLUENCER>
"Ohio Politics podcast : CRT , concealed carry and the 2022 election",<POLITICAL INFLUENCER>
Florida State Senator : DeSanti Woke Act Necessary to Stop  Absurd  CRT,<POLITICAL INFLUENCER>
Critical race theory laws are cutting short classroom conversations,<POLITICAL INFLUENCER>
Press Stopped Caring About Critical Race Theory Exact Time GOP Did,<POLITICAL INFLUENCER>
AOC Suggests CRT Opponents  Accepting of Racism  as GOP Bills Against It Pile Up,<POLITICAL INFLUENCER>
"WATCH : AOC tells YOUTH town hall Americans who reject CRT are RACIST , Repub Reps embrace  THREAT – The Right Scoop",<POLITICAL INFLUENCER>
"After Ray Garofalo controversy , a push to study critical race theory sparks debate in Legislature",<POLITICAL INFLUENCER>
" [ Premiering 12 / 18 at 7pm ET ] EXCLUSIVE : Dr . Ben Carson on Therapeutics , Pandemic Politics , and the Dangers of Critical Race Theory",<POLITICAL INFLUENCER>
Florida Gov . DeSantis pushes back big - time on society - destroying critical race theory by introducing  Stop W . O . K . E . Act  ,<POLITICAL INFLUENCER>
DeSantis pushes bill that allows parent to sue schools over critical race theory,<POLITICAL INFLUENCER>
Opinion : The CRT we should all be concerned about,<NONE/OTHER>
Dean of the FAMU College of Law explains what critical race theory and equity training actually are,<EDUCATIONAL PRACTITIONER>
DeSantis Pushes Bill Targeting Critical Race Theory in Schools,<POLITICAL INFLUENCER>
Gov . Noem Announces Legislation Blocking Critical Race Theory,<POLITICAL INFLUENCER>
Dear Black parents : Here how to protect your children from the moral panic over critical race theory,<IMPACTED ACTOR>
"Desantis  Stop WOKE Act  Would Ban CRT Indoctrination in Workplace , Making it Civil Rights Violation",<POLITICAL INFLUENCER>
Painter and Curator Jonathan Harris Sparks Controversy with His Powerful Critical Race Theory Painting,<NONE/OTHER>
Exclusive Ricketts : CRT Is About  Resegregation ;  A Betrayal of the Civil Rights Movement  ,<POLITICAL INFLUENCER>
Can Youngkin really ban critical race theory in Virginia schools ? ,<POLITICAL INFLUENCER>
Noem introduces draft of proposed legislation to ban teaching of Critical Race Theory in South Dakota,<POLITICAL INFLUENCER>
Why DeSanti Bold Critical Race Theory Move Matters to All of Us,<POLITICAL INFLUENCER>
Kansas Guv Kelly Claimz  Nothing Burger  Fight Against CRT,<POLITICAL INFLUENCER>
Montana AG Austin Knudsen on Mandates CRT and Drug Sniffing Dogs,<POLITICAL INFLUENCER>
Medical Journals Replace Scientific Method With Critical Race Ideology,<NONE/OTHER>
Top DeSantis official embraced critical race theory in dissertation,<POLITICAL INFLUENCER>
Noem drafts legislation banning critical race theory in schools,<POLITICAL INFLUENCER>
"Gov . Noem pens bill to block critical race theory in SD schools , colleges",<POLITICAL INFLUENCER>
Noem Announces Legislation Blocking CRT,<POLITICAL INFLUENCER>
Kristi Noem Pens Bill Blocking Critical Race Theory in South Dakota Schools,<POLITICAL INFLUENCER>
Barber : Is critical race theory an enemy or ally in race education ? ,<NONE/OTHER>
South Dakota Gov . Kristi Noem announces legislation blocking critical race theory,<POLITICAL INFLUENCER>
Kansas Gov . Laura Kelly : Critical Race Theory Furor Is  Nothing Burger  ,<POLITICAL INFLUENCER>
"  Were Distorting Children  Larry Arnn on Critical Race Theory , Lockdowns , and Why a Nation Cannot Be Governed by Experts",<POLITICAL INFLUENCER>
"Noem drafts bill to block critical race theory in schools , colleges",<POLITICAL INFLUENCER>
A rainbow cake got him thinking about critical race theory,<NONE/OTHER>
Two Downers Grove teachers pledge to teach Critical Race Theory despite controversy by week ending Dec . 4,<EDUCATIONAL PRACTITIONER>
Is Critical Race Theory the Tip of the Iceberg ? – JAMES EDWARDS,<NONE/OTHER>
"Matthew Hawn , fired Tennessee teacher fights for job : critical race theory",<EDUCATIONAL PRACTITIONER>
"Alabama delays social studies standards updates amid requests to address  unbalanced  topics , CRT",<POLITICAL INFLUENCER>
Indianapolis Administrator Fired After Leaking District CRT Agenda,"The main actor in the headline ""Indianapolis Administrator Fired After Leaking District CRT Agenda"" is <EDUCATIONAL PRACTITIONER>."
Ex - Teacher Pleads Guilty of Sending Violent Threats Over Anti - CRT Law,<EDUCATIONAL PRACTITIONER>
Indiana Educator Who Blew Whistle on CRT Says He Has Been Fired,<EDUCATIONAL PRACTITIONER>
CRT Legislation Could Produce Problems,<POLITICAL INFLUENCER>
Swing District Dem Calls Opposition to Critical Race Theory a  Racist Dog Whistle  ,<POLITICAL INFLUENCER>
"After critical race theory dustup , DJJ Secretary explains pivot",<POLITICAL INFLUENCER>
Former New Hampshire teacher pleads guilty to threatening lawmaker who supported CRT ban,<EDUCATIONAL PRACTITIONER>
"Reader Forum , Dec . 22 , 2021 : Avoiding joining CRT bandwagon",<NONE/OTHER>
